SiteCode_2021_corrected,Subregion,Year,Herb,Comm
BZ1234,Northern Barrier Complex,2023,117,0
BZ1234,Northern Barrier Complex,2023,68,0
BZ1234,Northern Barrier Complex,2023,121,255
MX1059,Southern Quintana Roo,2023,1403,0
MX1059,Southern Quintana Roo,2023,1037,84
MX1059,Southern Quintana Roo,2023,1751,0
MX1059,Southern Quintana Roo,2023,1139,0
MX1059,Southern Quintana Roo,2023,822,84
MX1059,Southern Quintana Roo,2023,1204,0
MX1059,Southern Quintana Roo,2023,575,0
MX1059,Southern Quintana Roo,2023,461,4219
MXXCK01,Southern Quintana Roo,2023,1310,348
MXXCK01,Southern Quintana Roo,2023,4077,695
MXXCK01,Southern Quintana Roo,2023,1035,23
MXXCK01,Southern Quintana Roo,2023,2083,726
MXXCK01,Southern Quintana Roo,2023,3106,262
MXXCK01,Southern Quintana Roo,2023,3216,85
MXXCK01,Southern Quintana Roo,2023,710,1208
MXXCK01,Southern Quintana Roo,2023,963,255
MXXCK01,Southern Quintana Roo,2023,3728,340
MXXCK01,Southern Quintana Roo,2023,2494,0
MXXCK02,Southern Quintana Roo,2023,1607,0
MXXCK02,Southern Quintana Roo,2023,10082,170
MXXCK02,Southern Quintana Roo,2023,5588,374
MXXCK02,Southern Quintana Roo,2023,3483,1003
MXXCK02,Southern Quintana Roo,2023,3799,464
MXXCK02,Southern Quintana Roo,2023,1841,84
MXXCK02,Southern Quintana Roo,2023,1308,412
MXXCK02,Southern Quintana Roo,2023,2217,85
MXXCK02,Southern Quintana Roo,2023,791,458
MXXCK02,Southern Quintana Roo,2023,2467,787
MX1065,Southern Quintana Roo,2023,1097,517
MX1065,Southern Quintana Roo,2023,643,1107
MX1065,Southern Quintana Roo,2023,1563,1355
MX1065,Southern Quintana Roo,2023,4711,400
MX1065,Southern Quintana Roo,2023,1452,14776
MX1065,Southern Quintana Roo,2023,1363,10440
MX1065,Southern Quintana Roo,2023,82,508
MX1065,Southern Quintana Roo,2023,561,0
MX1065,Southern Quintana Roo,2023,992,1465
MX1065,Southern Quintana Roo,2023,238,0
MX2067,Southern Quintana Roo,2023,764,160
MX2067,Southern Quintana Roo,2023,808,92
MX2067,Southern Quintana Roo,2023,1541,11
MX2067,Southern Quintana Roo,2023,2316,252
MX2067,Southern Quintana Roo,2023,1662,348
MX2067,Southern Quintana Roo,2023,2023,1355
MX2067,Southern Quintana Roo,2023,811,0
MX2067,Southern Quintana Roo,2023,358,80
MX2067,Southern Quintana Roo,2023,617,342
MX2067,Southern Quintana Roo,2023,840,85
CHI05,Banco Chinchorro,2023,447,0
CHI05,Banco Chinchorro,2023,433,0
CHI05,Banco Chinchorro,2023,2172,0
CHI05,Banco Chinchorro,2023,2735,0
CHI05,Banco Chinchorro,2023,1147,0
CHI05,Banco Chinchorro,2023,4119,0
CHI05,Banco Chinchorro,2023,2336,0
CHI05,Banco Chinchorro,2023,3045,771
CHI05,Banco Chinchorro,2023,2156,0
CHI06,Banco Chinchorro,2023,1836,251
CHI06,Banco Chinchorro,2023,0,0
CHI06,Banco Chinchorro,2023,1273,1978
CHI06,Banco Chinchorro,2023,2403,1955
CHI06,Banco Chinchorro,2023,973,1508
CHI06,Banco Chinchorro,2023,1982,2733
CHI06,Banco Chinchorro,2023,6084,3514
CHI06,Banco Chinchorro,2023,348,542
CHI06,Banco Chinchorro,2023,2442,3690
CHI06,Banco Chinchorro,2023,1074,1390
MAH01,Southern Quintana Roo,2023,288,0
MAH01,Southern Quintana Roo,2023,1131,0
MAH01,Southern Quintana Roo,2023,708,97
MAH01,Southern Quintana Roo,2023,865,0
MAH01,Southern Quintana Roo,2023,0,0
MAH01,Southern Quintana Roo,2023,2700,84
MAH01,Southern Quintana Roo,2023,1327,844
MAH01,Southern Quintana Roo,2023,2439,0
MAH01,Southern Quintana Roo,2023,1569,370
MAH01,Southern Quintana Roo,2023,1299,0
MX1111,Southern Quintana Roo,2023,1177,363
MX1111,Southern Quintana Roo,2023,412,9146
MX1111,Southern Quintana Roo,2023,590,186
MX1111,Southern Quintana Roo,2023,327,1916
MX1111,Southern Quintana Roo,2023,1058,159
MX1111,Southern Quintana Roo,2023,2219,95
MX1111,Southern Quintana Roo,2023,1280,745
MX1111,Southern Quintana Roo,2023,1189,14334
MX1111,Southern Quintana Roo,2023,987,200
MX1111,Southern Quintana Roo,2023,882,4926
MX3082,Banco Chinchorro,2023,1388,423
MX3082,Banco Chinchorro,2023,1444,0
MX3082,Banco Chinchorro,2023,0,0
MX3082,Banco Chinchorro,2023,1282,0
MX3082,Banco Chinchorro,2023,2262,0
MX3082,Banco Chinchorro,2023,874,84
MX3082,Banco Chinchorro,2023,743,0
MX3082,Banco Chinchorro,2023,3774,824
MX3082,Banco Chinchorro,2023,210,81
CHI04,Banco Chinchorro,2023,2881,4517
CHI04,Banco Chinchorro,2023,2125,17096
CHI04,Banco Chinchorro,2023,1097,824
CHI04,Banco Chinchorro,2023,904,84
CHI04,Banco Chinchorro,2023,1098,5729
CHI04,Banco Chinchorro,2023,276,442
CHI04,Banco Chinchorro,2023,5117,5483
CHI04,Banco Chinchorro,2023,435,0
CHI04,Banco Chinchorro,2023,532,1452
MX1035,Central Quintana Roo (Sian Ka'an),2023,1320,1083
MX1035,Central Quintana Roo (Sian Ka'an),2023,7252,0
MX1035,Central Quintana Roo (Sian Ka'an),2023,700,760
MX1035,Central Quintana Roo (Sian Ka'an),2023,1974,0
MX1035,Central Quintana Roo (Sian Ka'an),2023,11841,0
MX1035,Central Quintana Roo (Sian Ka'an),2023,8113,2587
MX1035,Central Quintana Roo (Sian Ka'an),2023,3164,0
MX1035,Central Quintana Roo (Sian Ka'an),2023,3084,1640
MX1035,Central Quintana Roo (Sian Ka'an),2023,1745,0
MX1035,Central Quintana Roo (Sian Ka'an),2023,4562,428
MX1043,Northern Quintana Roo,2023,594,0
MX1043,Northern Quintana Roo,2023,1365,454
MX1043,Northern Quintana Roo,2023,1481,553
MX1043,Northern Quintana Roo,2023,1879,0
MX1043,Northern Quintana Roo,2023,953,0
MX1043,Northern Quintana Roo,2023,4849,1658
MX1043,Northern Quintana Roo,2023,3534,0
MX1043,Northern Quintana Roo,2023,6428,0
MX1043,Northern Quintana Roo,2023,5958,632
